URL,U ID,Public,Derived View,Parent UID,Domain,Type,Name,Description,Visits,Creation Date,Last Update Date (data),Category,Keywords,Downloads,Owner,Contact Email,License,Publication Stage,Published Version Name,Published Version UID,data_provided_by,Publishing Department,routing_approval,api_endpoint,source_link,owner_uid,View Moderation Status,provenance
https://data.code4sa.org/d/sz3f-vgi7,sz3f-vgi7,true,false,,data.code4sa.org,dataset,SA National Lottery Commission's Beneficiaries,"A full list of the National Lottery Commission's funding beneficiaries, from 2002 to 2016. This data was scraped from their annual report (see link below), and shows funding allocated to four different categories: arts, culture and national heritage, sport and recreation, charities and miscellaneous.",281,08/21/2017 07:52:00 AM +0000,08/21/2017 07:53:00 AM +0000,Government,"lottery,national lottery commission,ngo,funding,donors,government,money",258,Roxanne,roxanne@openup.org.za,,published,,,National Lottery Commission,,,https://data.code4sa.org/resource/sz3f-vgi7.json,http://www.nlcsa.org.za/annual-reports/,imaj-znq3,Not in Queue,official
https://data.code4sa.org/d/qcb9-8s33,qcb9-8s33,true,false,,data.code4sa.org,dataset,Secunda Air Quality Monitoring Station Data - 010117 to 311217,"Air quality monitoring data from the South African Air Quality Information System (SAAQIS) for the Secunda Monitoring Station.

Hourly averages for all indicators for the 2017 period.",25,06/12/2018 02:29:00 PM +0000,06/12/2018 02:30:00 PM +0000,,"air quality,monitoring,environment",7,Open Data South Africa,,See Terms of Use,published,,,Department of Environmental Affairs,,,https://data.code4sa.org/resource/qcb9-8s33.json,https://saaqis.environment.gov.za/,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/c2dq-tkgw,c2dq-tkgw,true,false,,data.code4sa.org,dataset,Western Cape Water Restrictions,,1882,03/23/2017 06:17:00 PM +0000,01/19/2018 03:06:00 PM +0000,Government,water restrictions,271,Greg Kempe,,Public Domain,published,,,,,,https://data.code4sa.org/resource/c2dq-tkgw.json,https://www.westerncape.gov.za/general-publication/latest-western-cape-dam-levels,emwv-hhns,Not in Queue,official
https://data.code4sa.org/d/cb7i-9jpn,cb7i-9jpn,true,false,,data.code4sa.org,dataset,Closed and pending schools up to March 2017,List of closed and pending ordinary schools across South Africa published by the Department of Basic Education.,0,11/13/2018 12:36:00 PM +0000,11/13/2018 12:41:00 PM +0000,Government,"education,schools",0,Open Data South Africa,,See Terms of Use,snapshotted,Closed and pending schools,urqe-8nec,Department of Basic Education,,,https://data.code4sa.org/resource/cb7i-9jpn.json,https://www.education.gov.za/Programmes/EMIS/EMISDownloads.aspx,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/xrci-yc4x,xrci-yc4x,true,false,,data.code4sa.org,dataset,Precinct to small area weights,"Census data is provided within small area boundaries. Crime statistics are available within police precincts. There is no hierarchical relationship between the two. This means that you can't answer questions such as: how many crimes per capita in a particular precinct/ward. This data estimates the proportion of a precinct that lies within a small area. 
You can find the inverse mapping here: https://data.code4sa.org/Government/Small-area-to-police-precinct-weights/aurg-34mw/data
If a small area is not wholly contained within the precinct, a weight is created proportional to the amount of overlap with the precinct. This estimate assumes a linear distribution of people across the entire small area. This assumption may not be correct in certain small areas so use the data with caution.
The value of the small area column refers to the StatsSA SAL number. The value in the precinct column refers to the data as per the crime statistics.
The SAL boundaries used are the 2011 boundaries. The precinct boundaries were obtained in 2016. It is not clear how often these boundaries change and whether SAPS maintains versioning information.",46,05/03/2018 10:01:00 PM +0000,05/03/2018 10:01:00 PM +0000,Government,"police,census",20,Adi Eyal,adi@openup.org.za,Public Domain,published,,,OpenUp,,,https://data.code4sa.org/resource/xrci-yc4x.json,,4rdw-ez8w,Not in Queue,official
https://data.code4sa.org/d/5npz-8894,5npz-8894,true,false,,data.code4sa.org,dataset,Police Precinct population estimates,"Police precinct population estimates based on 2011 Census. Estimates are extrapolated from the population counts at the Small Area level, proportional to the overlap of small areas and police precincts.",4,09/23/2016 10:14:00 AM +0000,09/23/2016 10:14:00 AM +0000,Government,"police,population",2,Greg Kempe,,Public Domain,snapshotted,Police District population estimates,vxz2-4rs2,Stats SA via Code for SA,,,https://data.code4sa.org/resource/5npz-8894.json,,emwv-hhns,Not in Queue,official
https://data.code4sa.org/d/8a33-ywjf,8a33-ywjf,false,false,,data.code4sa.org,dataset,Crime,,0,09/05/2016 11:27:00 AM +0000,09/05/2016 12:37:00 PM +0000,,,0,Dqlepiz,,,unpublished,,,,,,https://data.code4sa.org/resource/8a33-ywjf.json,,ez65-2em4,Not in Queue,official
https://data.code4sa.org/d/urqe-8nec,urqe-8nec,true,false,,data.code4sa.org,dataset,Closed and pending schools,List of closed and pending ordinary schools across South Africa published by the Department of Basic Education. Last updated March 2017.,17,11/13/2018 12:36:00 PM +0000,11/13/2018 12:45:00 PM +0000,Government,"education,schools",4,Open Data South Africa,,See Terms of Use,published,,,Department of Basic Education,,,https://data.code4sa.org/resource/urqe-8nec.json,https://www.education.gov.za/Programmes/EMIS/EMISDownloads.aspx,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/8ada-8eau,8ada-8eau,false,false,,data.code4sa.org,gis map,Water Resources - Evaporation WR90 2012,,3,07/16/2018 09:26:00 AM +0000,07/16/2018 09:26:00 AM +0000,Government,"water,evaporation",0,Lunga,,,published,,,,,,https://data.code4sa.org/resource/8ada-8eau.json,http://waterresourceswr2012.co.za/resource-centre/,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/6acp-utyn,6acp-utyn,false,false,,data.code4sa.org,dataset,Incexp 2016q3 Acrmun,,1,11/15/2016 11:24:00 AM +0000,11/15/2016 12:15:00 PM +0000,,,0,JD Bothma,,,unpublished,,,,,,https://data.code4sa.org/resource/6acp-utyn.json,,5kan-5wj6,Not in Queue,official
https://data.code4sa.org/d/enzh-vp2y,enzh-vp2y,true,false,,data.code4sa.org,dataset,Land use in Northern Cape Province,Extract of land use data from the dataset: 'Topographical Vector Data - Northern Cape' published on SASDI by the Chief Directorate: National Geo-spatial Information (NGI) in the Department of Rural Development and Land Reform. Published January 2017.,19,11/13/2018 01:32:00 PM +0000,11/13/2018 01:58:00 PM +0000,Government,"spatial,land",4,Open Data South Africa,,See Terms of Use,published,,,Department of Rural Development and Land Reform,,,https://data.code4sa.org/resource/enzh-vp2y.json,,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/bz7q-jmvg,bz7q-jmvg,false,false,,data.code4sa.org,dataset,Asset Inventory,"This dataset is an inventory of the assets on the site. Here you can track the performance of data publishing, metadata maintenance, as well as present an overview of what data exists on the site.

Note: This is only updated once per day.",0,03/23/2016 04:03:00 PM +0000,02/06/2019 04:47:00 AM +0000,,,0,Socrata,,,snapshotted,Asset Inventory,iank-udt7,,Other,,https://data.code4sa.org/resource/bz7q-jmvg.json,,yr49-udwp,Not in Queue,official
https://data.code4sa.org/d/5mk8-wndg,5mk8-wndg,true,false,,data.code4sa.org,dataset,Fuel Imports,"Imports of Crude, Coal, Petroleum and Electricity",69,05/16/2018 10:16:00 AM +0000,05/16/2018 10:17:00 AM +0000,Business,"fuel,petrol,coal,import,duties",20,Adi Eyal,adi@openup.org.za,Public Domain,published,,,South African Revenue Service,,,https://data.code4sa.org/resource/5mk8-wndg.json,http://tools.sars.gov.za/tradestatsportal/data_download.aspx,4rdw-ez8w,Not in Queue,official
https://data.code4sa.org/d/iank-udt7,iank-udt7,false,false,,data.code4sa.org,dataset,Asset Inventory,"This dataset is an inventory of the assets on the site. Here you can track the performance of data publishing, metadata maintenance, as well as present an overview of what data exists on the site.

Note: This is only updated once per day.",0,03/23/2016 04:03:00 PM +0000,02/08/2019 05:07:00 AM +0000,,,0,Socrata,,,published,,,,Other,,https://data.code4sa.org/resource/iank-udt7.json,,yr49-udwp,Not in Queue,official
https://data.code4sa.org/d/98zc-rh77,98zc-rh77,true,false,,data.code4sa.org,dataset,Municipal Election Results 2016 (ward level),"Results of the Municipal Elections 2016, by ward level.",509,08/10/2016 08:21:00 PM +0000,08/10/2016 08:33:00 PM +0000,Government,elections,387,Dqlepiz,,,published,,,Electoral Commission of South Africa,,,https://data.code4sa.org/resource/98zc-rh77.json,,ez65-2em4,Not in Queue,official
https://data.code4sa.org/d/diy5-bcw6,diy5-bcw6,true,false,,data.code4sa.org,dataset,Land cover in Northern Cape Province,Extract of land cover data from the dataset: 'Topographical Vector Data - Northern Cape' published on SASDI by the Chief Directorate: National Geo-spatial Information (NGI) in the Department of Rural Development and Land Reform. Published January 2017.,17,11/13/2018 02:27:00 PM +0000,11/13/2018 02:39:00 PM +0000,Government,"land,cover",3,Open Data South Africa,,See Terms of Use,published,,,Department of Rural Development and Land Reform,,,https://data.code4sa.org/resource/diy5-bcw6.json,http://www.sasdi.net/metaview.aspx?uuid=bb06e0448187ac97f4a94241c706c5a8,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/3gcc-3f3r,3gcc-3f3r,false,false,,data.code4sa.org,dataset,Civil Marriages2013 F1,,0,05/26/2015 07:14:00 PM +0000,05/26/2015 07:18:00 PM +0000,,,0,Adi Eyal,,,unpublished,,,,,,https://data.code4sa.org/resource/3gcc-3f3r.json,,4rdw-ez8w,Not in Queue,official
https://data.code4sa.org/d/kwrq-g7r7,kwrq-g7r7,true,true,,data.code4sa.org,filter,Untitled Visualization - Based on Western Cape Water Restrictions,,1,01/29/2018 12:43:00 PM +0000,01/19/2018 03:06:00 PM +0000,Government,,0,Franz,,Public Domain,published,,,,,,https://data.code4sa.org/resource/kwrq-g7r7.json,https://www.westerncape.gov.za/general-publication/latest-western-cape-dam-levels,3sin-mjk2,Pending,community
https://data.code4sa.org/d/7mkr-9t5j,7mkr-9t5j,true,false,,data.code4sa.org,dataset,Electoral Candidates 2016,"The Independent Electoral Commission released the names and details of the electoral candidates 2016 in pdf, so we converted to an accessible format.",1517,07/01/2016 08:57:00 AM +0000,07/01/2016 09:04:00 AM +0000,Government,"elections,candidates",1916,Dqlepiz,daniela@code4sa.org,Public Domain,published,,,The Independent Electoral Commission,,,https://data.code4sa.org/resource/7mkr-9t5j.json,http://www.elections.org.za/content/default.aspx/,ez65-2em4,Not in Queue,official
https://data.code4sa.org/d/wx2e-wqae,wx2e-wqae,true,false,,data.code4sa.org,dataset,South Africa Social Security Agency (SASSA) service office locations,Location of SASSA service offices,192,07/13/2018 09:58:00 AM +0000,07/13/2018 09:58:00 AM +0000,Government,"social grants,retirement,children,poverty,location",20,Open Data South Africa,,See Terms of Use,published,,,South Africa Social Security Agency,,,https://data.code4sa.org/resource/wx2e-wqae.json,http://www.sassa.gov.za/,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/ewnn-86nc,ewnn-86nc,false,false,,data.code4sa.org,gis map,Water Resources - Deforest nlc96,,2,07/16/2018 09:37:00 AM +0000,07/16/2018 09:38:00 AM +0000,Government,"water,deforestation",0,Lunga,,,published,,,,,,https://data.code4sa.org/resource/ewnn-86nc.json,http://waterresourceswr2012.co.za/resource-centre/,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/pr2s-bnjz,pr2s-bnjz,false,false,,data.code4sa.org,gis map,Water Resources - Dryland nlc96,,1,07/16/2018 09:38:00 AM +0000,07/16/2018 09:39:00 AM +0000,Government,"water,dryland",0,Lunga,,,published,,,,,,https://data.code4sa.org/resource/pr2s-bnjz.json,http://waterresourceswr2012.co.za/resource-centre/,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/ks5j-63iu,ks5j-63iu,true,false,,data.code4sa.org,dataset,Electricity Transmission Lines,"Eskom's Generation Connection Capacity Assessment of the 2022 Transmission Network maps existing and possible transmission network capacity by 2022. This is a sample extract of the existing transmission lines layer from the dataset. The full dataset must be accessed from the source link and includes planned transmission lines, location of IPPs, planned and existing substations and transmission supply areas.",18,11/20/2018 02:03:00 PM +0000,11/20/2018 02:14:00 PM +0000,Government,electricity,4,Open Data South Africa,,See Terms of Use,published,,,Eskom,,,https://data.code4sa.org/resource/ks5j-63iu.json,http://www.eskom.co.za/Whatweredoing/GCCAReport/Pages/GCCA2022Update.aspx,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/biue-xggt,biue-xggt,false,false,,data.code4sa.org,gis map,Water Resources - Irrigation nlc96,,4,07/16/2018 09:38:00 AM +0000,07/16/2018 09:38:00 AM +0000,Government,"water,irrigation",0,Lunga,,,published,,,,,,https://data.code4sa.org/resource/biue-xggt.json,http://waterresourceswr2012.co.za/resource-centre/,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/by8v-xpt2,by8v-xpt2,false,false,,data.code4sa.org,gis map,Station Boundaries,,1,09/05/2014 09:44:00 AM +0000,08/28/2016 05:52:00 PM +0000,,,1,Adi Eyal,,,published,,,,,,https://data.code4sa.org/resource/by8v-xpt2.json,,4rdw-ez8w,Not in Queue,official
https://data.code4sa.org/d/ipsa-gwfq,ipsa-gwfq,true,false,,data.code4sa.org,dataset,Registered private higher education institutions,"List of registered private higher education institutions. Published in accordance with section 54(2)(a)(i) of the Higher Education Act, 1997 (Act No. 101 of 1997). Last update 24 October 2018.",78,11/13/2018 03:26:00 PM +0000,11/13/2018 03:29:00 PM +0000,Government,"education,university,college",4,Open Data South Africa,,See Terms of Use,published,,,Department of Higher Education,,,https://data.code4sa.org/resource/ipsa-gwfq.json,http://www.dhet.gov.za/SitePages/DocRegisters.aspx,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/jk52-h3sr,jk52-h3sr,true,false,,data.code4sa.org,dataset,Provisionally registered private higher education institutions,"List of provisionally registered private higher education institutions. Published in accordance with section 54(2)(a)(i) of the Higher Education Act, 1997 (Act No. 101 of 1997). Last update 24 October 2018.",12,11/13/2018 03:36:00 PM +0000,11/13/2018 03:38:00 PM +0000,Government,"education,university,college",3,Open Data South Africa,,See Terms of Use,published,,,Department of Higher Education,,,https://data.code4sa.org/resource/jk52-h3sr.json,http://www.dhet.gov.za/SitePages/DocRegisters.aspx,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/ff5k-jhtq,ff5k-jhtq,true,false,,data.code4sa.org,dataset,Illegal and bogus private higher education institutions,List of illegal and bogus private higher education institutions. Last update 24 October 2018.,0,11/13/2018 03:39:00 PM +0000,11/13/2018 04:38:00 PM +0000,Government,"education,college,university",0,Open Data South Africa,,See Terms of Use,snapshotted,Illegal and bogus private higher education institutions,a2x8-e4a5,Department of Higher Education,,,https://data.code4sa.org/resource/ff5k-jhtq.json,http://www.dhet.gov.za/SitePages/DocRegisters.aspx,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/bcfa-x25d,bcfa-x25d,true,false,,data.code4sa.org,dataset,UN MIGRANT STOCK UPDATE 2017,"UN Migration data by origin and destination for 1990, 2000, 2010, 2013, 2015 and 2017",47,04/04/2018 07:51:00 AM +0000,04/04/2018 07:52:00 AM +0000,Government,"migration,un,united nations,country,origin,destination",20,Julia,,Public Domain,published,,,United Nations Department of Economic & Social Affairs,,,https://data.code4sa.org/resource/bcfa-x25d.json,http://www.un.org/en/development/desa/population/migration/data/index.shtml,ugvp-exst,Not in Queue,official
https://data.code4sa.org/d/48sx-zra3,48sx-zra3,false,false,,data.code4sa.org,dataset,Asset Inventory,"This dataset is an inventory of the assets on the site. Here you can track the performance of data publishing, metadata maintenance, as well as present an overview of what data exists on the site.

Note: This is only updated once per day.",0,03/23/2016 04:03:00 PM +0000,02/10/2019 04:14:00 AM +0000,,,0,Socrata,,,unpublished,Asset Inventory,iank-udt7,,Other,,https://data.code4sa.org/resource/48sx-zra3.json,,yr49-udwp,Not in Queue,official
https://data.code4sa.org/d/daft-ukdb,daft-ukdb,true,false,,data.code4sa.org,dataset,South African imports from Lesotho,Imports recorded by the South African Revenue Service,21,07/08/2018 03:35:00 PM +0000,07/08/2018 03:36:00 PM +0000,Business,"sars,imports,customs,lesotho",9,Adi Eyal,adi@openup.org.za,Public Domain,published,,,South African Revenue Service,,,https://data.code4sa.org/resource/daft-ukdb.json,http://tools.sars.gov.za/tradestatsportal/data_download.aspx,4rdw-ez8w,Not in Queue,official
https://data.code4sa.org/d/qbfs-b6qc,qbfs-b6qc,true,true,,data.code4sa.org,filter,2011,"To access the detail URLs, first visit https://icmsweb.justice.gov.za/mastersinformation/ and enter the captcha code. After that, the detail URLs will be accessible in that browser.",1,10/04/2017 11:29:00 AM +0000,03/30/2017 12:35:00 PM +0000,,,1,Marxox,,,published,,,,,,https://data.code4sa.org/resource/qbfs-b6qc.json,,e4qx-pcqn,Pending,community
https://data.code4sa.org/d/w8z9-v2ge,w8z9-v2ge,true,false,,data.code4sa.org,dataset,Post Offices - SAPO,Post Offices service nodes owned by the South African Post Office,34,07/13/2018 10:04:00 AM +0000,07/13/2018 10:04:00 AM +0000,,"post,telecommunications,social grants,banking",19,Open Data South Africa,,See Terms of Use,published,,,South African Post Office,,,https://data.code4sa.org/resource/w8z9-v2ge.json,https://www.postoffice.co.za/contactus/postofficelocations.html,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/ff4x-nuwb,ff4x-nuwb,false,false,,data.code4sa.org,dataset,Electoral Candidates 2016,"The Independent Electoral Commission released the names and details of the electoral candidates 2016 in pdf, so we converted to an accessible format.",1,07/01/2016 08:57:00 AM +0000,08/10/2016 04:08:00 PM +0000,Government,"elections,candidates",0,Dqlepiz,daniela@code4sa.org,Public Domain,unpublished,Electoral Candidates 2016,7mkr-9t5j,The Independent Electoral Commission,,,https://data.code4sa.org/resource/ff4x-nuwb.json,http://www.elections.org.za/content/default.aspx/,ez65-2em4,Not in Queue,official
https://data.code4sa.org/d/gwp6-qdct,gwp6-qdct,false,false,,data.code4sa.org,gis map,Chief Surveyor Cadastral Spatial Data - Agricultural Holdings,"A parcel of land defined as an Agricultural Holding in Limpopo, Mpumalanga, Northwest and the Free State. Surveyed and approved by the Surveyor-General but not necessarily registered.",9,07/12/2018 08:57:00 AM +0000,07/12/2018 09:00:00 AM +0000,Government,"agriculture,land,spatial",2,Lunga,,,published,,,,,,https://data.code4sa.org/resource/gwp6-qdct.json,https://csg.esri-southafrica.com/spatialdataviewer/,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/pffe-g5rx,pffe-g5rx,false,false,,data.code4sa.org,gis map,Chief Surveyor Cadastral Spatial Data - Townships,Area of jurisdiction of a Allotment Township,12,07/12/2018 08:06:00 AM +0000,07/12/2018 08:10:00 AM +0000,Government,"township,spatial,cadastral",3,Lunga,,,published,,,,,,https://data.code4sa.org/resource/pffe-g5rx.json,https://csg.esri-southafrica.com/spatialdataviewer/,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/662p-urfm,662p-urfm,true,false,,data.code4sa.org,dataset,Post Offices - RPA,Post Office service nodes owned by agencies (in supermarket stores or similar),26,07/13/2018 10:15:00 AM +0000,07/13/2018 10:15:00 AM +0000,Government,"post,telecommunications,social grants,banking",13,Open Data South Africa,,See Terms of Use,published,,,South African Post Office,,,https://data.code4sa.org/resource/662p-urfm.json,https://www.postoffice.co.za/contactus/postofficelocations.html,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/a2x8-e4a5,a2x8-e4a5,true,false,,data.code4sa.org,dataset,Illegal and bogus private higher education institutions,List of illegal and bogus private higher education institutions. Last update 24 October 2018.,13,11/13/2018 03:39:00 PM +0000,11/13/2018 04:39:00 PM +0000,Government,"education,college,university",5,Open Data South Africa,,See Terms of Use,published,,,Department of Higher Education,,,https://data.code4sa.org/resource/a2x8-e4a5.json,http://www.dhet.gov.za/SitePages/DocRegisters.aspx,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/6a2a-kztq,6a2a-kztq,true,false,,data.code4sa.org,dataset,"Licences to manufacture, import, export, wholesale or distribute medicines","Consolidated list of licenses issued in terms of Section 22C of the Medicines and Related Substances Act, 1965, to manufacture, import, export, wholesale or distribute medicines. Last updated September 2017.",13,11/13/2018 08:08:00 AM +0000,11/13/2018 08:14:00 AM +0000,Government,"health,medicine,licenses,manufacturing",2,Open Data South Africa,,See Terms of Use,published,,,South African Health Products Regulatory Authority (SAHPRA),,,https://data.code4sa.org/resource/6a2a-kztq.json,https://www.sahpra.org.za/Publications/Index/7,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/8kn8-f25n,8kn8-f25n,true,false,,data.code4sa.org,dataset,Permanent Judges,Summary as at 30 April 2018,17,07/08/2018 07:20:00 PM +0000,07/08/2018 07:20:00 PM +0000,Government,"judges,race,gender",6,Adi Eyal,adi@openup.org.za,Public Domain,published,,,Law Society of South Africa,,,https://data.code4sa.org/resource/8kn8-f25n.json,http://www.lssa.org.za/about-us/about-the-attorneys-profession/lssa-lead-annual-statistics,4rdw-ez8w,Not in Queue,official
https://data.code4sa.org/d/aurg-34mw,aurg-34mw,true,false,,data.code4sa.org,dataset,Small area to police precinct weights,"Census data is provided within small area boundaries. Crime statistics are available within police precincts. There is no hierarchical relationship between the two. This means that you can't answer questions such as: how many crimes per capita in a particular precinct / ward. This data estimates the proportion of a small area that lies within a particular precinct. 

If a small area is not wholly contained within the precinct, a weight is created proportional to the amount of overlap with the precinct. This estimate assumes a linear distribution of people across the entire small area. This assumption may not be correct in certain small areas so use the data with caution.

The value of the small area column refers to the StatsSA SAL number. The value in the precinct column refers to the data as per the crime statistics.

The SAL boundaries used are the 2011 boundaries. The precinct boundaries were obtained in 2016. It is not clear how often these boundaries change and whether SAPS maintains versioning information.",118,02/12/2018 01:07:00 PM +0000,02/12/2018 01:07:00 PM +0000,Government,"census,crime,police,small area,police precinct",37,Adi Eyal,greg@openup.org.za,Creative Commons Attribution | Share Alike 4.0 International,published,,,OpenUp,,,https://data.code4sa.org/resource/aurg-34mw.json,http://www.openup.org.za,4rdw-ez8w,Not in Queue,official
https://data.code4sa.org/d/spw7-34r3,spw7-34r3,true,false,,data.code4sa.org,dataset,Master procurement catalogue for medicine used in public health facilities,"List of medicines, suppliers and prices procured by the Department of Health on behalf of public sector health facilities around South Africa. Updated monthly. Last update here released on 1 Nov 2018.",24,11/12/2018 10:56:00 AM +0000,11/12/2018 11:15:00 AM +0000,Government,"health,medicine,procurement",6,Open Data South Africa,,See Terms of Use,published,,,Department of Health,,,https://data.code4sa.org/resource/spw7-34r3.json,http://www.health.gov.za/index.php/component/phocadownload/category/196,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/vht3-htmv,vht3-htmv,false,false,,data.code4sa.org,dataset,Transportation in Northern Cape Province from OSM,,0,11/16/2018 09:35:00 AM +0000,11/16/2018 09:35:00 AM +0000,,,0,Open Data South Africa,,,unpublished,,,,,,https://data.code4sa.org/resource/vht3-htmv.json,,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/5pus-w5ga,5pus-w5ga,false,false,,data.code4sa.org,gis map,Golden Arrow Bus Stops,Shapefile for the location of Golden Arrow bus stops,1,08/04/2014 11:35:00 AM +0000,08/29/2016 10:15:00 PM +0000,Government,"transport,bus,golden arrow",0,Urmila Nadkarni,adi@code4sa.org,Public Domain,published,,,Transport for the City of Cape Town,,,https://data.code4sa.org/resource/5pus-w5ga.json,,4dit-ueub,Not in Queue,official
https://data.code4sa.org/d/bd9x-kagv,bd9x-kagv,false,false,,data.code4sa.org,gis map,Landcover Polygon,,3,07/18/2018 11:38:00 AM +0000,07/18/2018 12:43:00 PM +0000,,,0,Lunga,,,published,,,,,,https://data.code4sa.org/resource/bd9x-kagv.json,,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/tqgd-dyr7,tqgd-dyr7,true,false,,data.code4sa.org,dataset,Councillor attendance 2014-2015,Councillor attendance during Council meetings from June 2014-July 2015,95,08/02/2016 12:32:00 PM +0000,08/02/2016 12:33:00 PM +0000,,,458,Dqlepiz,,,published,,,City of Cape Town,,,https://data.code4sa.org/resource/tqgd-dyr7.json,,ez65-2em4,Not in Queue,official
https://data.code4sa.org/d/3gpr-t5gg,3gpr-t5gg,true,false,,data.code4sa.org,dataset,Municipal Election Results 2016 (voting district level),"Results of the Municipal Elections 2016, by voting district level.",692,08/10/2016 08:20:00 PM +0000,08/10/2016 08:37:00 PM +0000,Government,elections,269,Dqlepiz,,,published,,,Electoral Commission of South Africa,,,https://data.code4sa.org/resource/3gpr-t5gg.json,,ez65-2em4,Not in Queue,official
https://data.code4sa.org/d/mdsf-jya4,mdsf-jya4,true,false,,data.code4sa.org,dataset,Municipal Elections Results 2016 (ward level),"Results of the Municipal Elections 2016, by ward level.",3,08/10/2016 08:21:00 PM +0000,08/10/2016 08:32:00 PM +0000,Government,elections,0,Dqlepiz,,,snapshotted,Municipal Election Results 2016 (ward level),98zc-rh77,Electoral Commission of South Africa,,,https://data.code4sa.org/resource/mdsf-jya4.json,,ez65-2em4,Not in Queue,official
https://data.code4sa.org/d/q8xa-wadh,q8xa-wadh,true,false,,data.code4sa.org,dataset,LGE 2016 - Candidate List - 15 July 2016,List of all candidates contesting the South African 2016 Municipal Elections. Includes ID numbers.,80,07/17/2016 01:31:00 PM +0000,07/17/2016 01:32:00 PM +0000,Government,"municipal elections,elections,politics",703,Jason,jason@code4sa.org,,published,,,Electoral Commission of South Africa (IEC),,,https://data.code4sa.org/resource/q8xa-wadh.json,http://www.elections.org.za/content/Elections/Candidate-lists/,9qdd-z4wt,Not in Queue,official
https://data.code4sa.org/d/qs5c-7kfz,qs5c-7kfz,true,false,,data.code4sa.org,dataset,Fires incidences in Cape Town,"Fire incidences dataset was released by City of Cape Town, we cleaned some of the fields, correct spelling mistakes and combined it with the suburb profile (based on Census 2011) data.",3,08/01/2016 12:20:00 PM +0000,08/01/2016 12:23:00 PM +0000,,"fire,cape town",0,Dqlepiz,,,snapshotted,Fires incidents in Cape Town,kqkd-fa8f,City of Cape Town,,,https://data.code4sa.org/resource/qs5c-7kfz.json,,ez65-2em4,Not in Queue,official
https://data.code4sa.org/d/h6h9-2emk,h6h9-2emk,true,false,,data.code4sa.org,dataset,New medicine registrations,"Consolidated list of new medicines registered in South Africa. Registrations are regulated and notified by the South African Health Products Regulatory Authority (SAHPRA), which replaces the Medicines Control Council (MCC). Last updated July 2017.

This dataset was extracted from the attached pdf by:
1.) Tabula: import pdf and autoselect tables
2.) OpenRefine/ Excel/ GSheets: filter rows with ""Registration number"" and delete to remove extra table headers
3.) OpenRefine/ Excel/ GSheets: use substitute(Column 3, CHAR(10), "" "") to remove line breaks in column 3 cells",16,11/09/2018 02:17:00 PM +0000,11/09/2018 02:25:00 PM +0000,Government,"health,medicine",2,Open Data South Africa,,See Terms of Use,published,,,South African Health Products Regulatory Authority (SAHPRA),,,https://data.code4sa.org/resource/h6h9-2emk.json,https://www.sahpra.org.za/Publications/DownloadDoc/5563,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/9jrk-izbx,9jrk-izbx,true,false,,data.code4sa.org,gis map,Informal Settlements Matrix Shapefile,spatial dataset of informal settlements in Cape Town re ismaps.org.za,313,03/10/2017 08:50:00 AM +0000,03/10/2017 08:51:00 AM +0000,Personal,"informal,settlements,housing,cape town",200,Julia,,,published,,,Code for South Africa,,,https://data.code4sa.org/resource/9jrk-izbx.json,,ugvp-exst,Not in Queue,official
https://data.code4sa.org/d/cdaa-qt6f,cdaa-qt6f,true,false,,data.code4sa.org,dataset,Air Quality Monitoring Stations Operational Status 2009-2015,"Operational status of government-owned air quality monitoring stations reporting to the South African Air Quality Information System (SAAQIS), as contained in the National Air Quality Officer reports for 2009-2015",28,05/30/2018 10:59:00 AM +0000,05/30/2018 10:59:00 AM +0000,Government,"air quality,monitoring,environment",6,Lunga,,Public Domain,published,,,Department of Environmental Affairs,,,https://data.code4sa.org/resource/cdaa-qt6f.json,https://saaqis.environment.gov.za/home/text/374,b5aw-iwuw,Not in Queue,official
